event_name,outcome,date,event_slug,market_slug,polymarket_odds,sportsbook_prob,ev_percent
Boston Celtics @ Detroit Pistons,Pistons -2.5,2026-01-19,nba-bos-det-2026-01-19,nba-bos-det-2026-01-19-spread-home-2pt5,0.500000,0.506972,1.39
Boston Celtics @ Detroit Pistons,Under 223.5,2026-01-19,nba-bos-det-2026-01-19,nba-bos-det-2026-01-19-total-223pt5,0.500000,0.506872,1.37
Florida A&M @ Mississippi Valley State,Mississippi Valley State Delta Devils,2026-01-19,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,0.130000,0.144621,11.25
Lamar @ New Orleans,New Orleans Privateers,2026-01-19,cbb-lamar-no-2026-01-19,cbb-lamar-no-2026-01-19,0.470000,0.503225,7.07
Montana State @ Northern Colorado,Northern Arizona Lumberjacks,2026-01-19,cbb-mont-narz-2026-01-19,cbb-mont-narz-2026-01-19,0.400000,0.570025,42.51
North Carolina A&T @ Hampton,North Carolina A&T Aggies,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19,0.280000,0.313694,12.03
North Carolina A&T @ Hampton,North Carolina A&T Aggies +5.5,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19-spread-home-5pt5,0.450000,0.487828,8.41
Northwestern State @ Houston Christian,Northwestern State Demons,2026-01-19,cbb-nwst-houbap-2026-01-19,cbb-nwst-houbap-2026-01-19,0.420000,0.436213,3.86
Texas Southern @ Jackson State,Texas Southern Tigers,2026-01-19,cbb-txs-jackst-2026-01-19,cbb-txs-jackst-2026-01-19,0.420000,0.429473,2.26
Boston Celtics @ Detroit Pistons,Pistons -2.5,2026-01-19,nba-bos-det-2026-01-19,nba-bos-det-2026-01-19-spread-home-2pt5,0.500000,0.506972,1.39
Boston Celtics @ Detroit Pistons,Under 223.5,2026-01-19,nba-bos-det-2026-01-19,nba-bos-det-2026-01-19-total-223pt5,0.500000,0.506872,1.37
Florida A&M @ Mississippi Valley State,Mississippi Valley State Delta Devils,2026-01-19,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,0.130000,0.144621,11.25
Lamar @ New Orleans,New Orleans Privateers,2026-01-19,cbb-lamar-no-2026-01-19,cbb-lamar-no-2026-01-19,0.480000,0.503225,4.84
Montana State @ Northern Colorado,Northern Arizona Lumberjacks,2026-01-19,cbb-mont-narz-2026-01-19,cbb-mont-narz-2026-01-19,0.400000,0.570025,42.51
North Carolina A&T @ Hampton,North Carolina A&T Aggies,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19,0.280000,0.313694,12.03
North Carolina A&T @ Hampton,North Carolina A&T Aggies +5.5,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19-spread-home-5pt5,0.460000,0.487828,6.05
Northwestern State @ Houston Christian,Northwestern State Demons,2026-01-19,cbb-nwst-houbap-2026-01-19,cbb-nwst-houbap-2026-01-19,0.420000,0.436213,3.86
Texas Southern @ Jackson State,Texas Southern Tigers,2026-01-19,cbb-txs-jackst-2026-01-19,cbb-txs-jackst-2026-01-19,0.420000,0.429473,2.26
Boston Celtics @ Detroit Pistons,Pistons -2.5,2026-01-19,nba-bos-det-2026-01-19,nba-bos-det-2026-01-19-spread-home-2pt5,0.500000,0.506972,1.39
Boston Celtics @ Detroit Pistons,Under 223.5,2026-01-19,nba-bos-det-2026-01-19,nba-bos-det-2026-01-19-total-223pt5,0.500000,0.506872,1.37
Florida A&M @ Mississippi Valley State,Mississippi Valley State Delta Devils,2026-01-19,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,0.130000,0.144621,11.25
Lamar @ New Orleans,New Orleans Privateers,2026-01-19,cbb-lamar-no-2026-01-19,cbb-lamar-no-2026-01-19,0.480000,0.503225,4.84
Montana State @ Northern Colorado,Northern Arizona Lumberjacks,2026-01-19,cbb-mont-narz-2026-01-19,cbb-mont-narz-2026-01-19,0.400000,0.570025,42.51
North Carolina A&T @ Hampton,North Carolina A&T Aggies,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19,0.280000,0.313694,12.03
North Carolina A&T @ Hampton,North Carolina A&T Aggies +5.5,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19-spread-home-5pt5,0.470000,0.487828,3.79
Northwestern State @ Houston Christian,Northwestern State Demons,2026-01-19,cbb-nwst-houbap-2026-01-19,cbb-nwst-houbap-2026-01-19,0.420000,0.436213,3.86
Texas Southern @ Jackson State,Texas Southern Tigers,2026-01-19,cbb-txs-jackst-2026-01-19,cbb-txs-jackst-2026-01-19,0.420000,0.429473,2.26
Boston Celtics @ Detroit Pistons,Pistons -2.5,2026-01-19,nba-bos-det-2026-01-19,nba-bos-det-2026-01-19-spread-home-2pt5,0.500000,0.506972,1.39
Boston Celtics @ Detroit Pistons,Under 223.5,2026-01-19,nba-bos-det-2026-01-19,nba-bos-det-2026-01-19-total-223pt5,0.500000,0.506872,1.37
Florida A&M @ Mississippi Valley State,Mississippi Valley State Delta Devils,2026-01-19,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,0.130000,0.144621,11.25
Lamar @ New Orleans,New Orleans Privateers,2026-01-19,cbb-lamar-no-2026-01-19,cbb-lamar-no-2026-01-19,0.480000,0.503225,4.84
Montana State @ Northern Colorado,Northern Arizona Lumberjacks,2026-01-19,cbb-mont-narz-2026-01-19,cbb-mont-narz-2026-01-19,0.400000,0.570025,42.51
North Carolina A&T @ Hampton,North Carolina A&T Aggies,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19,0.280000,0.313694,12.03
North Carolina A&T @ Hampton,North Carolina A&T Aggies +5.5,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19-spread-home-5pt5,0.470000,0.487828,3.79
Northwestern State @ Houston Christian,Northwestern State Demons,2026-01-19,cbb-nwst-houbap-2026-01-19,cbb-nwst-houbap-2026-01-19,0.420000,0.436213,3.86
Texas Southern @ Jackson State,Texas Southern Tigers,2026-01-19,cbb-txs-jackst-2026-01-19,cbb-txs-jackst-2026-01-19,0.420000,0.429473,2.26
Boston Celtics @ Detroit Pistons,Pistons -2.5,2026-01-19,nba-bos-det-2026-01-19,nba-bos-det-2026-01-19-spread-home-2pt5,0.500000,0.506972,1.39
Boston Celtics @ Detroit Pistons,Under 223.5,2026-01-19,nba-bos-det-2026-01-19,nba-bos-det-2026-01-19-total-223pt5,0.500000,0.506872,1.37
Florida A&M @ Mississippi Valley State,Mississippi Valley State Delta Devils,2026-01-19,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,0.130000,0.144621,11.25
Lamar @ New Orleans,New Orleans Privateers,2026-01-19,cbb-lamar-no-2026-01-19,cbb-lamar-no-2026-01-19,0.480000,0.503225,4.84
Montana State @ Northern Colorado,Northern Arizona Lumberjacks,2026-01-19,cbb-mont-narz-2026-01-19,cbb-mont-narz-2026-01-19,0.400000,0.570025,42.51
North Carolina A&T @ Hampton,North Carolina A&T Aggies,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19,0.280000,0.313694,12.03
North Carolina A&T @ Hampton,North Carolina A&T Aggies +5.5,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19-spread-home-5pt5,0.470000,0.487828,3.79
Northwestern State @ Houston Christian,Northwestern State Demons,2026-01-19,cbb-nwst-houbap-2026-01-19,cbb-nwst-houbap-2026-01-19,0.420000,0.436213,3.86
Texas Southern @ Jackson State,Texas Southern Tigers,2026-01-19,cbb-txs-jackst-2026-01-19,cbb-txs-jackst-2026-01-19,0.420000,0.429473,2.26
Boston Celtics @ Detroit Pistons,Pistons -2.5,2026-01-19,nba-bos-det-2026-01-19,nba-bos-det-2026-01-19-spread-home-2pt5,0.500000,0.506972,1.39
Boston Celtics @ Detroit Pistons,Under 223.5,2026-01-19,nba-bos-det-2026-01-19,nba-bos-det-2026-01-19-total-223pt5,0.500000,0.506872,1.37
Florida A&M @ Mississippi Valley State,Mississippi Valley State Delta Devils,2026-01-19,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,0.130000,0.144621,11.25
Lamar @ New Orleans,New Orleans Privateers,2026-01-19,cbb-lamar-no-2026-01-19,cbb-lamar-no-2026-01-19,0.480000,0.503225,4.84
Montana State @ Northern Colorado,Northern Arizona Lumberjacks,2026-01-19,cbb-mont-narz-2026-01-19,cbb-mont-narz-2026-01-19,0.400000,0.570025,42.51
North Carolina A&T @ Hampton,North Carolina A&T Aggies,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19,0.280000,0.313694,12.03
North Carolina A&T @ Hampton,North Carolina A&T Aggies +5.5,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19-spread-home-5pt5,0.470000,0.487828,3.79
Northwestern State @ Houston Christian,Northwestern State Demons,2026-01-19,cbb-nwst-houbap-2026-01-19,cbb-nwst-houbap-2026-01-19,0.420000,0.436213,3.86
Texas Southern @ Jackson State,Texas Southern Tigers,2026-01-19,cbb-txs-jackst-2026-01-19,cbb-txs-jackst-2026-01-19,0.420000,0.429473,2.26
Boston Celtics @ Detroit Pistons,Under 223.5,2026-01-19,nba-bos-det-2026-01-19,nba-bos-det-2026-01-19-total-223pt5,0.500000,0.506872,1.37
Florida A&M @ Mississippi Valley State,Mississippi Valley State Delta Devils,2026-01-19,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,0.130000,0.144621,11.25
Lamar @ New Orleans,New Orleans Privateers,2026-01-19,cbb-lamar-no-2026-01-19,cbb-lamar-no-2026-01-19,0.480000,0.503225,4.84
Montana State @ Northern Colorado,Northern Arizona Lumberjacks,2026-01-19,cbb-mont-narz-2026-01-19,cbb-mont-narz-2026-01-19,0.400000,0.570025,42.51
North Carolina A&T @ Hampton,North Carolina A&T Aggies,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19,0.280000,0.313694,12.03
North Carolina A&T @ Hampton,North Carolina A&T Aggies +5.5,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19-spread-home-5pt5,0.470000,0.487828,3.79
Northwestern State @ Houston Christian,Northwestern State Demons,2026-01-19,cbb-nwst-houbap-2026-01-19,cbb-nwst-houbap-2026-01-19,0.420000,0.436213,3.86
Texas Southern @ Jackson State,Texas Southern Tigers,2026-01-19,cbb-txs-jackst-2026-01-19,cbb-txs-jackst-2026-01-19,0.410000,0.429473,4.75
Boston Celtics @ Detroit Pistons,Under 223.5,2026-01-19,nba-bos-det-2026-01-19,nba-bos-det-2026-01-19-total-223pt5,0.500000,0.506872,1.37
Florida A&M @ Mississippi Valley State,Mississippi Valley State Delta Devils,2026-01-19,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,0.130000,0.144621,11.25
Lamar @ New Orleans,New Orleans Privateers,2026-01-19,cbb-lamar-no-2026-01-19,cbb-lamar-no-2026-01-19,0.480000,0.503225,4.84
Montana State @ Northern Colorado,Northern Arizona Lumberjacks,2026-01-19,cbb-mont-narz-2026-01-19,cbb-mont-narz-2026-01-19,0.400000,0.570025,42.51
North Carolina A&T @ Hampton,North Carolina A&T Aggies,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19,0.280000,0.313694,12.03
North Carolina A&T @ Hampton,North Carolina A&T Aggies +5.5,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19-spread-home-5pt5,0.470000,0.487828,3.79
Northwestern State @ Houston Christian,Northwestern State Demons,2026-01-19,cbb-nwst-houbap-2026-01-19,cbb-nwst-houbap-2026-01-19,0.420000,0.436213,3.86
Texas Southern @ Jackson State,Texas Southern Tigers,2026-01-19,cbb-txs-jackst-2026-01-19,cbb-txs-jackst-2026-01-19,0.420000,0.429473,2.26
Boston Celtics @ Detroit Pistons,Under 223.5,2026-01-19,nba-bos-det-2026-01-19,nba-bos-det-2026-01-19-total-223pt5,0.500000,0.506872,1.37
Florida A&M @ Mississippi Valley State,Mississippi Valley State Delta Devils,2026-01-19,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,0.130000,0.144621,11.25
Lamar @ New Orleans,New Orleans Privateers,2026-01-19,cbb-lamar-no-2026-01-19,cbb-lamar-no-2026-01-19,0.470000,0.503225,7.07
Montana State @ Northern Colorado,Northern Arizona Lumberjacks,2026-01-19,cbb-mont-narz-2026-01-19,cbb-mont-narz-2026-01-19,0.400000,0.570025,42.51
North Carolina A&T @ Hampton,North Carolina A&T Aggies,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19,0.280000,0.313694,12.03
North Carolina A&T @ Hampton,North Carolina A&T Aggies +5.5,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19-spread-home-5pt5,0.470000,0.487828,3.79
Northwestern State @ Houston Christian,Northwestern State Demons,2026-01-19,cbb-nwst-houbap-2026-01-19,cbb-nwst-houbap-2026-01-19,0.420000,0.436213,3.86
Texas Southern @ Jackson State,Texas Southern Tigers,2026-01-19,cbb-txs-jackst-2026-01-19,cbb-txs-jackst-2026-01-19,0.420000,0.429473,2.26
Boston Celtics @ Detroit Pistons,Under 223.5,2026-01-19,nba-bos-det-2026-01-19,nba-bos-det-2026-01-19-total-223pt5,0.500000,0.506872,1.37
Florida A&M @ Mississippi Valley State,Mississippi Valley State Delta Devils,2026-01-19,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,0.130000,0.144621,11.25
Lamar @ New Orleans,New Orleans Privateers,2026-01-19,cbb-lamar-no-2026-01-19,cbb-lamar-no-2026-01-19,0.470000,0.503225,7.07
Montana State @ Northern Colorado,Northern Arizona Lumberjacks,2026-01-19,cbb-mont-narz-2026-01-19,cbb-mont-narz-2026-01-19,0.400000,0.570025,42.51
North Carolina A&T @ Hampton,North Carolina A&T Aggies,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19,0.280000,0.313694,12.03
North Carolina A&T @ Hampton,North Carolina A&T Aggies +5.5,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19-spread-home-5pt5,0.470000,0.487828,3.79
Northwestern State @ Houston Christian,Northwestern State Demons,2026-01-19,cbb-nwst-houbap-2026-01-19,cbb-nwst-houbap-2026-01-19,0.420000,0.436213,3.86
Texas Southern @ Jackson State,Texas Southern Tigers,2026-01-19,cbb-txs-jackst-2026-01-19,cbb-txs-jackst-2026-01-19,0.420000,0.429473,2.26
Boston Celtics @ Detroit Pistons,Under 223.5,2026-01-19,nba-bos-det-2026-01-19,nba-bos-det-2026-01-19-total-223pt5,0.500000,0.506872,1.37
Florida A&M @ Mississippi Valley State,Mississippi Valley State Delta Devils,2026-01-19,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,0.130000,0.144621,11.25
Lamar @ New Orleans,New Orleans Privateers,2026-01-19,cbb-lamar-no-2026-01-19,cbb-lamar-no-2026-01-19,0.480000,0.503225,4.84
Montana State @ Northern Colorado,Northern Arizona Lumberjacks,2026-01-19,cbb-mont-narz-2026-01-19,cbb-mont-narz-2026-01-19,0.400000,0.570025,42.51
North Carolina A&T @ Hampton,North Carolina A&T Aggies,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19,0.280000,0.313694,12.03
North Carolina A&T @ Hampton,North Carolina A&T Aggies +5.5,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19-spread-home-5pt5,0.470000,0.487828,3.79
Northwestern State @ Houston Christian,Northwestern State Demons,2026-01-19,cbb-nwst-houbap-2026-01-19,cbb-nwst-houbap-2026-01-19,0.420000,0.436213,3.86
Texas Southern @ Jackson State,Texas Southern Tigers,2026-01-19,cbb-txs-jackst-2026-01-19,cbb-txs-jackst-2026-01-19,0.420000,0.429473,2.26
Boston Celtics @ Detroit Pistons,Under 223.5,2026-01-19,nba-bos-det-2026-01-19,nba-bos-det-2026-01-19-total-223pt5,0.500000,0.506872,1.37
Florida A&M @ Mississippi Valley State,Mississippi Valley State Delta Devils,2026-01-19,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,0.140000,0.144621,3.30
Lamar @ New Orleans,New Orleans Privateers,2026-01-19,cbb-lamar-no-2026-01-19,cbb-lamar-no-2026-01-19,0.480000,0.503225,4.84
Montana State @ Northern Colorado,Northern Arizona Lumberjacks,2026-01-19,cbb-mont-narz-2026-01-19,cbb-mont-narz-2026-01-19,0.400000,0.570025,42.51
North Carolina A&T @ Hampton,North Carolina A&T Aggies,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19,0.280000,0.313694,12.03
North Carolina A&T @ Hampton,North Carolina A&T Aggies +5.5,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19-spread-home-5pt5,0.470000,0.487828,3.79
Northwestern State @ Houston Christian,Northwestern State Demons,2026-01-19,cbb-nwst-houbap-2026-01-19,cbb-nwst-houbap-2026-01-19,0.420000,0.436213,3.86
Texas Southern @ Jackson State,Texas Southern Tigers,2026-01-19,cbb-txs-jackst-2026-01-19,cbb-txs-jackst-2026-01-19,0.420000,0.429473,2.26
Boston Celtics @ Detroit Pistons,Under 223.5,2026-01-19,nba-bos-det-2026-01-19,nba-bos-det-2026-01-19-total-223pt5,0.500000,0.506872,1.37
Florida A&M @ Mississippi Valley State,Mississippi Valley State Delta Devils,2026-01-19,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,0.140000,0.144621,3.30
Lamar @ New Orleans,New Orleans Privateers,2026-01-19,cbb-lamar-no-2026-01-19,cbb-lamar-no-2026-01-19,0.480000,0.503225,4.84
Montana State @ Northern Colorado,Northern Arizona Lumberjacks,2026-01-19,cbb-mont-narz-2026-01-19,cbb-mont-narz-2026-01-19,0.400000,0.570025,42.51
North Carolina A&T @ Hampton,North Carolina A&T Aggies,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19,0.280000,0.313694,12.03
North Carolina A&T @ Hampton,North Carolina A&T Aggies +5.5,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19-spread-home-5pt5,0.470000,0.487828,3.79
Northwestern State @ Houston Christian,Northwestern State Demons,2026-01-19,cbb-nwst-houbap-2026-01-19,cbb-nwst-houbap-2026-01-19,0.420000,0.436213,3.86
Texas Southern @ Jackson State,Texas Southern Tigers,2026-01-19,cbb-txs-jackst-2026-01-19,cbb-txs-jackst-2026-01-19,0.420000,0.429473,2.26
Boston Celtics @ Detroit Pistons,Under 223.5,2026-01-19,nba-bos-det-2026-01-19,nba-bos-det-2026-01-19-total-223pt5,0.500000,0.506872,1.37
Florida A&M @ Mississippi Valley State,Mississippi Valley State Delta Devils,2026-01-19,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,0.140000,0.144621,3.30
Lamar @ New Orleans,New Orleans Privateers,2026-01-19,cbb-lamar-no-2026-01-19,cbb-lamar-no-2026-01-19,0.480000,0.503225,4.84
Montana State @ Northern Colorado,Northern Arizona Lumberjacks,2026-01-19,cbb-mont-narz-2026-01-19,cbb-mont-narz-2026-01-19,0.400000,0.570025,42.51
North Carolina A&T @ Hampton,North Carolina A&T Aggies,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19,0.280000,0.313694,12.03
North Carolina A&T @ Hampton,North Carolina A&T Aggies +5.5,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19-spread-home-5pt5,0.470000,0.487828,3.79
Northwestern State @ Houston Christian,Northwestern State Demons,2026-01-19,cbb-nwst-houbap-2026-01-19,cbb-nwst-houbap-2026-01-19,0.420000,0.436213,3.86
Texas Southern @ Jackson State,Texas Southern Tigers,2026-01-19,cbb-txs-jackst-2026-01-19,cbb-txs-jackst-2026-01-19,0.420000,0.429473,2.26
Boston Celtics @ Detroit Pistons,Under 223.5,2026-01-19,nba-bos-det-2026-01-19,nba-bos-det-2026-01-19-total-223pt5,0.500000,0.506872,1.37
Florida A&M @ Mississippi Valley State,Mississippi Valley State Delta Devils,2026-01-19,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,0.140000,0.144621,3.30
Lamar @ New Orleans,New Orleans Privateers,2026-01-19,cbb-lamar-no-2026-01-19,cbb-lamar-no-2026-01-19,0.480000,0.503225,4.84
Montana State @ Northern Colorado,Northern Arizona Lumberjacks,2026-01-19,cbb-mont-narz-2026-01-19,cbb-mont-narz-2026-01-19,0.400000,0.570025,42.51
North Carolina A&T @ Hampton,North Carolina A&T Aggies,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19,0.280000,0.313694,12.03
North Carolina A&T @ Hampton,North Carolina A&T Aggies +5.5,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19-spread-home-5pt5,0.470000,0.487828,3.79
Northwestern State @ Houston Christian,Northwestern State Demons,2026-01-19,cbb-nwst-houbap-2026-01-19,cbb-nwst-houbap-2026-01-19,0.420000,0.436213,3.86
Texas Southern @ Jackson State,Texas Southern Tigers,2026-01-19,cbb-txs-jackst-2026-01-19,cbb-txs-jackst-2026-01-19,0.420000,0.429473,2.26
Boston Celtics @ Detroit Pistons,Under 223.5,2026-01-19,nba-bos-det-2026-01-19,nba-bos-det-2026-01-19-total-223pt5,0.500000,0.506872,1.37
Florida A&M @ Mississippi Valley State,Mississippi Valley State Delta Devils,2026-01-19,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,0.130000,0.144621,11.25
Lamar @ New Orleans,New Orleans Privateers,2026-01-19,cbb-lamar-no-2026-01-19,cbb-lamar-no-2026-01-19,0.480000,0.503225,4.84
Montana State @ Northern Colorado,Northern Arizona Lumberjacks,2026-01-19,cbb-mont-narz-2026-01-19,cbb-mont-narz-2026-01-19,0.400000,0.570025,42.51
North Carolina A&T @ Hampton,North Carolina A&T Aggies,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19,0.280000,0.313694,12.03
North Carolina A&T @ Hampton,North Carolina A&T Aggies +5.5,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19-spread-home-5pt5,0.470000,0.487828,3.79
Northwestern State @ Houston Christian,Northwestern State Demons,2026-01-19,cbb-nwst-houbap-2026-01-19,cbb-nwst-houbap-2026-01-19,0.420000,0.436213,3.86
Texas Southern @ Jackson State,Texas Southern Tigers,2026-01-19,cbb-txs-jackst-2026-01-19,cbb-txs-jackst-2026-01-19,0.420000,0.429473,2.26
Boston Celtics @ Detroit Pistons,Under 223.5,2026-01-19,nba-bos-det-2026-01-19,nba-bos-det-2026-01-19-total-223pt5,0.500000,0.506872,1.37
Florida A&M @ Mississippi Valley State,Mississippi Valley State Delta Devils,2026-01-19,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,0.130000,0.144621,11.25
Lamar @ New Orleans,New Orleans Privateers,2026-01-19,cbb-lamar-no-2026-01-19,cbb-lamar-no-2026-01-19,0.480000,0.503225,4.84
Montana State @ Northern Colorado,Northern Arizona Lumberjacks,2026-01-19,cbb-mont-narz-2026-01-19,cbb-mont-narz-2026-01-19,0.400000,0.570711,42.68
North Carolina A&T @ Hampton,North Carolina A&T Aggies,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19,0.280000,0.313694,12.03
North Carolina A&T @ Hampton,North Carolina A&T Aggies +5.5,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19-spread-home-5pt5,0.470000,0.487828,3.79
Northwestern State @ Houston Christian,Northwestern State Demons,2026-01-19,cbb-nwst-houbap-2026-01-19,cbb-nwst-houbap-2026-01-19,0.430000,0.436213,1.44
Texas Southern @ Jackson State,Texas Southern Tigers,2026-01-19,cbb-txs-jackst-2026-01-19,cbb-txs-jackst-2026-01-19,0.420000,0.429473,2.26
Boston Celtics @ Detroit Pistons,Under 223.5,2026-01-19,nba-bos-det-2026-01-19,nba-bos-det-2026-01-19-total-223pt5,0.500000,0.506872,1.37
Florida A&M @ Mississippi Valley State,Mississippi Valley State Delta Devils,2026-01-19,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,0.130000,0.144621,11.25
Lamar @ New Orleans,New Orleans Privateers,2026-01-19,cbb-lamar-no-2026-01-19,cbb-lamar-no-2026-01-19,0.480000,0.503225,4.84
Boston Celtics @ Detroit Pistons,Pistons -2.5,2026-01-19,nba-bos-det-2026-01-19,nba-bos-det-2026-01-19-spread-home-2pt5,0.500000,0.506972,1.39
